Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Phone,PreferredPaymentMode_COD,PreferredPaymentMode_DC,PreferredPaymentMode_UPI,Gender_Male,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop_adons,PreferedOrderCat_Mobile,PreferedOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single,KMeansCluster
-0.13524421571808828,-0.7182046718439373,1.4153102365272312,0.08688498560415024,-0.6760029383172131,-0.7701305375892458,1.4960279214637688,-0.6336352253955108,1.1967233033223879,-1.36447305768182,-0.8953747671333178,-0.6993650304049273,-1.199823520685878,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
-1.095599988952297,1.4674668430108557,-0.6865104824649865,0.08688498560415024,1.276454064180505,-1.495880047067777,-0.4654618777539813,1.5781950875218569,-1.027153409346965,1.9104284772292965,0.8526463477638445,-0.4083659716681043,1.2137735185755016,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.3449336708990161,-0.7182046718439373,2.404402339582392,1.5076888373301138,1.276454064180505,1.4071179908463485,0.31913404193311873,-0.6336352253955108,1.474707892406057,-0.42878690485007254,-0.31270106216759697,-0.11736691293128132,-0.1660447566377089,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.425333915787501,-0.7182046718439373,-0.5628739695830913,0.08688498560415024,-0.6760029383172131,-0.044381028110714406,-0.4654618777539813,-0.6336352253955108,-0.4711842311796267,-1.36447305768182,-0.8953747671333178,-0.6993650304049273,-0.19642314276638936,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
0.7050670858618444,-0.7182046718439373,-0.06832791805551072,0.08688498560415024,1.276454064180505,0.681368481367817,-0.07316391791043128,-0.6336352253955108,0.08478494698771148,1.9104284772292965,2.017993757695286,1.0466293220160106,-0.015980097340394128,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.9451560291703965,-0.7182046718439373,-1.057420021110672,-1.3339188661218133,-0.6760029383172131,-0.044381028110714406,0.31913404193311873,-0.6336352253955108,-1.027153409346965,-1.36447305768182,-0.8953747671333178,-0.4083659716681043,-0.4823911084288521,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
1.3052894441332248,1.4674668430108557,-0.8101469953468817,1.5076888373301138,1.276454064180505,-1.495880047067777,-0.4654618777539813,1.5781950875218569,0.9187387142387188,-0.42878690485007254,-0.31270106216759697,-0.4083659716681043,-0.3921695857158548,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.095599988952297,1.4674668430108557,-0.5628739695830913,0.08688498560415024,2.2526825654293643,-1.495880047067777,-0.4654618777539813,-0.6336352253955108,-1.027153409346965,1.9104284772292965,2.017993757695286,-0.4083659716681043,1.2309041874450581,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.215644460606573,-0.7182046718439373,-0.9337835082287769,0.08688498560415024,-0.6760029383172131,1.4071179908463485,1.4960279214637688,-0.6336352253955108,1.1967233033223879,-0.42878690485007254,-0.8953747671333178,0.7556302632791877,-1.0972679163868004,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.46497814255329223,1.4674668430108557,-0.6865104824649865,-1.3339188661218133,-0.6760029383172131,-0.044381028110714406,-1.2500577974410814,1.5781950875218569,-0.7491688202632958,-1.36447305768182,2.017993757695286,0.17363214580554168,0.6706171109514304,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.3753331590266405,1.4674668430108557,1.6625832622910215,0.08688498560415024,-0.6760029383172131,-0.044381028110714406,-1.2500577974410814,-0.6336352253955108,1.1967233033223879,-1.36447305768182,2.017993757695286,0.7556302632791877,-0.6721989195035382,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1.3052894441332248,-0.7182046718439373,-0.1919644309374059,0.08688498560415024,-0.6760029383172131,1.4071179908463485,1.8883258813073187,-0.6336352253955108,-1.027153409346965,1.9104284772292965,2.017993757695286,0.4646312045423647,-1.1749269485954565,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-1.215644460606573,-0.7182046718439373,2.0334928009367066,0.08688498560415024,-0.6760029383172131,-0.7701305375892458,-0.8577598375975313,-0.6336352253955108,-1.027153409346965,-0.42878690485007254,-0.8953747671333178,-0.6993650304049273,-1.052271359489432,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0
-0.13524421571808828,1.4674668430108557,-0.9337835082287769,0.08688498560415024,0.30022556293164593,-0.044381028110714406,-0.8577598375975313,-0.6336352253955108,-0.7491688202632958,1.9104284772292965,2.017993757695286,-1.2813631478785732,0.019423284990022893,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.215644460606573,-0.7182046718439373,0.7971276721177554,0.08688498560415024,-2.628459940814931,1.4071179908463485,-0.8577598375975313,-0.6336352253955108,0.08478494698771148,1.9104284772292965,2.017993757695286,2.792623674436949,-1.089045195329413,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-0.13524421571808828,1.4674668430108557,0.05530859482638443,0.08688498560415024,-0.6760029383172131,0.681368481367817,0.7114320017766688,-0.6336352253955108,1.474707892406057,-0.42878690485007254,-0.8953747671333178,0.7556302632791877,-0.04498802995951003,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.095599988952297,-0.7182046718439373,1.0444006978815457,0.08688498560415024,0.30022556293164593,0.681368481367817,-0.8577598375975313,1.5781950875218569,0.36276953607138057,0.506899247981675,-0.31270106216759697,-0.6993650304049273,-0.4460740904253922,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3449336708990161,-0.7182046718439373,-0.06832791805551072,0.08688498560415024,0.30022556293164593,-0.7701305375892458,2.280623841150869,-0.6336352253955108,-0.4711842311796267,-0.42878690485007254,-0.8953747671333178,-0.6993650304049273,-0.6018489726792264,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.01519974406381218,1.4674668430108557,-1.057420021110672,0.08688498560415024,0.30022556293164593,-0.7701305375892458,0.7114320017766688,-0.6336352253955108,0.08478494698771148,0.506899247981675,-0.31270106216759697,-0.9903640891417502,0.37505597072201563,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.215644460606573,-0.7182046718439373,-0.1919644309374059,-1.3339188661218133,0.30022556293164593,-0.044381028110714406,-0.8577598375975313,-0.6336352253955108,1.1967233033223879,0.506899247981675,-0.31270106216759697,-0.6993650304049273,-1.1159974476841819,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0
-0.9755555172980209,1.4674668430108557,0.05530859482638443,-1.3339188661218133,0.30022556293164593,-0.044381028110714406,2.280623841150869,-0.6336352253955108,-1.305137998430634,-0.42878690485007254,-0.8953747671333178,-0.11736691293128132,-0.3750389168462983,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
-1.215644460606573,-0.7182046718439373,-0.06832791805551072,0.08688498560415024,0.30022556293164593,0.681368481367817,-0.8577598375975313,-0.6336352253955108,-1.305137998430634,-0.42878690485007254,-0.8953747671333178,-1.2813631478785732,-1.10023723232419,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0
-1.095599988952297,-0.7182046718439373,2.528038852464287,0.08688498560415024,1.276454064180505,-0.044381028110714406,-0.4654618777539813,-0.6336352253955108,2.0306770705733954,1.4425854008134225,0.8526463477638445,1.3376283807528335,-0.11488115894729994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
-0.01519974406381218,1.4674668430108557,0.7971276721177554,0.08688498560415024,0.30022556293164593,-0.044381028110714406,0.31913404193311873,-0.6336352253955108,0.9187387142387188,-0.42878690485007254,-0.8953747671333178,-1.2813631478785732,-0.2688287698550479,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.2552886873723644,-0.7182046718439373,1.4153102365272312,-1.3339188661218133,-0.6760029383172131,-0.7701305375892458,-0.8577598375975313,1.5781950875218569,2.5866462487407333,-1.36447305768182,-0.8953747671333178,0.7556302632791877,-0.7987374602199959,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
0.10484472759046391,-0.7182046718439373,-0.31560094381930104,0.08688498560415024,-0.6760029383172131,1.4071179908463485,0.7114320017766688,1.5781950875218569,-0.4711842311796267,1.4425854008134225,2.017993757695286,1.0466293220160106,0.2199663152229643,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1.6654228590960531,-0.7182046718439373,1.0444006978815457,0.08688498560415024,1.276454064180505,1.4071179908463485,1.1037299616202187,-0.6336352253955108,0.08478494698771148,-0.42878690485007254,-0.31270106216759697,2.2106255569633024,1.8862093739351593,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
1.0652005008246728,-0.7182046718439373,2.0334928009367066,0.08688498560415024,0.30022556293164593,0.681368481367817,0.31913404193311873,-0.6336352253955108,-0.19319964209595764,0.506899247981675,-0.31270106216759697,-0.9903640891417502,2.220514376924555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
-1.215644460606573,-0.7182046718439373,-0.9337835082287769,-1.3339188661218133,1.276454064180505,-0.7701305375892458,0.7114320017766688,1.5781950875218569,-0.7491688202632958,0.506899247981675,-0.31270106216759697,-0.6993650304049273,-0.9243623652634102,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.095599988952297,-0.7182046718439373,0.1789451077082796,0.08688498560415024,0.30022556293164593,1.4071179908463485,-0.4654618777539813,-0.6336352253955108,0.08478494698771148,-0.42878690485007254,-0.31270106216759697,1.3376283807528335,-0.18226178983422256,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.095599988952297,1.4674668430108557,0.5498546463539651,0.08688498560415024,0.30022556293164593,-0.044381028110714406,-0.4654618777539813,-0.6336352253955108,-1.027153409346965,0.506899247981675,-0.31270106216759697,0.7556302632791877,-0.665803469792237,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.6154221023351927,1.4674668430108557,0.05530859482638443,-1.3339188661218133,-0.6760029383172131,-0.7701305375892458,-0.8577598375975313,-0.6336352253955108,-1.027153409346965,-1.36447305768182,-0.8953747671333178,1.0466293220160106,-0.48307633518363435,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
-1.095599988952297,1.4674668430108557,-0.9337835082287769,0.08688498560415024,0.30022556293164593,0.681368481367817,-0.4654618777539813,1.5781950875218569,-1.027153409346965,1.4425854008134225,0.2699726427981238,-0.4083659716681043,-0.6187512326305218,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.22488919924474002,-0.7182046718439373,1.168037210763441,-1.3339188661218133,-0.6760029383172131,-1.495880047067777,1.8883258813073187,-0.6336352253955108,-0.4711842311796267,-1.36447305768182,-0.31270106216759697,-0.6993650304049273,-0.8243192590651998,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
2.0255562740588817,-0.7182046718439373,1.9098562880548118,0.08688498560415024,-1.6522314395660722,-1.495880047067777,0.31913404193311873,-0.6336352253955108,0.08478494698771148,-0.42878690485007254,-0.31270106216759697,-0.4083659716681043,0.455455909949801,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
-1.095599988952297,1.4674668430108557,-0.06832791805551072,0.08688498560415024,-0.6760029383172131,0.681368481367817,-0.8577598375975313,-0.6336352253955108,2.0306770705733954,-0.42878690485007254,-0.31270106216759697,-0.4083659716681043,-0.03653689998386205,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.01519974406381218,-0.7182046718439373,-0.4392374567011962,1.5076888373301138,0.30022556293164593,0.681368481367817,2.280623841150869,-0.6336352253955108,0.36276953607138057,-0.42878690485007254,0.8526463477638445,1.0466293220160106,0.2062617801273186,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.9451560291703965,-0.7182046718439373,1.0444006978815457,1.5076888373301138,2.2526825654293643,-0.044381028110714406,-0.07316391791043128,-0.6336352253955108,-0.4711842311796267,0.506899247981675,-0.31270106216759697,-0.9903640891417502,-0.6214921396496509,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.7050670858618444,1.4674668430108557,1.9098562880548118,0.08688498560415024,0.30022556293164593,-0.7701305375892458,0.7114320017766688,-0.6336352253955108,-0.7491688202632958,-0.42878690485007254,-0.31270106216759697,-1.2813631478785732,1.345108646575435,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
0.22488919924474002,-0.7182046718439373,0.7971276721177554,1.5076888373301138,1.276454064180505,-1.495880047067777,-0.8577598375975313,1.5781950875218569,-0.19319964209595764,1.4425854008134225,-0.31270106216759697,1.6286274394896567,1.4844380867144948,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
-1.215644460606573,-0.7182046718439373,-0.1919644309374059,-1.3339188661218133,0.30022556293164593,-0.044381028110714406,-0.8577598375975313,-0.6336352253955108,-0.7491688202632958,0.506899247981675,-0.31270106216759697,-0.6993650304049273,-1.135640614654607,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
-1.095599988952297,-0.7182046718439373,1.168037210763441,1.5076888373301138,0.30022556293164593,-0.7701305375892458,-0.4654618777539813,-0.6336352253955108,1.1967233033223879,0.506899247981675,-0.31270106216759697,-0.9903640891417502,-0.5294433455905673,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.1852449724789487,1.4674668430108557,-0.5628739695830913,0.08688498560415024,1.276454064180505,0.681368481367817,-0.07316391791043128,-0.6336352253955108,-0.19319964209595764,0.506899247981675,-0.31270106216759697,1.3376283807528335,2.220514376924555,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
0.22488919924474002,1.4674668430108557,0.1789451077082796,1.5076888373301138,1.276454064180505,-0.044381028110714406,-0.8577598375975313,1.5781950875218569,-0.19319964209595764,0.506899247981675,0.2699726427981238,-0.4083659716681043,0.8517453831322078,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2.0255562740588817,-0.7182046718439373,-0.8101469953468817,0.08688498560415024,-1.6522314395660722,0.681368481367817,0.7114320017766688,-0.6336352253955108,-0.7491688202632958,-0.42878690485007254,2.017993757695286,1.3376283807528335,2.220514376924555,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
1.3052894441332248,-0.7182046718439373,-0.6865104824649865,-1.3339188661218133,-0.6760029383172131,-1.495880047067777,-0.8577598375975313,-0.6336352253955108,-1.305137998430634,-0.42878690485007254,-0.8953747671333178,1.0466293220160106,0.08840277830476997,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
1.0652005008246728,0.3746310855834592,-0.5628739695830913,0.08688498560415024,-0.6760029383172131,0.681368481367817,-0.8577598375975313,1.5781950875218569,1.752692481489726,-0.42878690485007254,-0.8953747671333178,-0.6993650304049273,-0.5687296795314168,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
-0.7354665739894688,-0.7182046718439373,1.291673723645336,-1.3339188661218133,-0.6760029383172131,-0.044381028110714406,-0.8577598375975313,-0.6336352253955108,-1.305137998430634,-1.36447305768182,-0.8953747671333178,-0.6993650304049273,-0.7569386281782777,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
0.5850226142075683,1.4674668430108557,-0.31560094381930104,1.5076888373301138,0.30022556293164593,-1.495880047067777,0.31913404193311873,1.5781950875218569,0.9187387142387188,-0.42878690485007254,-0.31270106216759697,-0.9903640891417502,1.9597570456151225,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.9055118024046054,-0.7182046718439373,2.404402339582392,0.08688498560415024,-1.6522314395660722,-0.044381028110714406,-0.07316391791043128,1.5781950875218569,-1.027153409346965,-0.42878690485007254,-0.31270106216759697,-0.4083659716681043,1.8811843777334234,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
-0.3753331590266405,1.4674668430108557,-0.6865104824649865,0.08688498560415024,-0.6760029383172131,-0.044381028110714406,2.280623841150869,-0.6336352253955108,-0.19319964209595764,-1.36447305768182,-0.8953747671333178,-0.6993650304049273,-0.22223335052985438,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
-1.215644460606573,-0.7182046718439373,1.291673723645336,0.08688498560415024,-0.6760029383172131,-0.044381028110714406,-0.07316391791043128,-0.6336352253955108,-1.027153409346965,-0.42878690485007254,-0.8953747671333178,-1.2813631478785732,0.5283183548749812,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
-0.13524421571808828,-0.7182046718439373,-1.057420021110672,0.08688498560415024,0.30022556293164593,-0.044381028110714406,-0.8577598375975313,-0.6336352253955108,-0.4711842311796267,-1.36447305768182,-0.8953747671333178,-1.2813631478785732,-1.3585677188771021,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0
-0.01519974406381218,-0.7182046718439373,-0.31560094381930104,1.5076888373301138,-1.6522314395660722,1.4071179908463485,0.31913404193311873,1.5781950875218569,-0.4711842311796267,-0.42878690485007254,-0.31270106216759697,-0.4083659716681043,0.12586184089953387,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2.145600745713158,1.4674668430108557,-1.1810565339925672,0.08688498560415024,-0.6760029383172131,-1.495880047067777,-0.07316391791043128,-0.6336352253955108,-0.4711842311796267,-1.36447305768182,-0.8953747671333178,-1.2813631478785732,0.6231080559531934,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
-0.01519974406381218,-0.7182046718439373,-0.8101469953468817,1.5076888373301138,0.30022556293164593,0.681368481367817,0.7114320017766688,1.5781950875218569,2.0306770705733954,0.506899247981675,-0.31270106216759697,-0.9903640891417502,0.44563432646458845,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.9451560291703965,-0.7182046718439373,2.528038852464287,0.08688498560415024,0.30022556293164593,-1.495880047067777,-0.4654618777539813,-0.6336352253955108,2.725638543282568,1.9104284772292965,2.017993757695286,2.93812320380536,-0.10734366464469544,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
-0.6154221023351927,1.4674668430108557,-0.6865104824649865,-1.3339188661218133,-0.6760029383172131,0.681368481367817,-0.4654618777539813,-0.6336352253955108,-1.305137998430634,-0.42878690485007254,-0.8953747671333178,-0.6993650304049273,-0.817695400435638,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
-1.215644460606573,-0.7182046718439373,-0.8101469953468817,-1.3339188661218133,-0.6760029383172131,-0.044381028110714406,-0.8577598375975313,-0.6336352253955108,-1.027153409346965,1.9104284772292965,2.017993757695286,0.7556302632791877,-0.7827488359417428,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1.7854673307503293,-0.7182046718439373,0.30258162059017474,0.08688498560415024,1.276454064180505,0.681368481367817,0.31913404193311873,-0.6336352253955108,0.36276953607138057,-0.42878690485007254,-0.31270106216759697,-0.11736691293128132,1.857201441316044,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
-0.8555110456437448,-0.7182046718439373,-1.057420021110672,0.08688498560415024,0.30022556293164593,-0.044381028110714406,-0.4654618777539813,-0.6336352253955108,-0.4711842311796267,-0.42878690485007254,-0.31270106216759697,1.6286274394896567,-0.15805044449858266,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.7354665739894688,-0.7182046718439373,1.7862197751729167,-2.754722717847777,-0.6760029383172131,-1.495880047067777,-0.4654618777539813,-0.6336352253955108,1.1967233033223879,-0.42878690485007254,-0.8953747671333178,-0.11736691293128132,-0.5191649442688336,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0
-0.49537763068091656,-0.7182046718439373,-0.8101469953468817,1.5076888373301138,0.30022556293164593,1.4071179908463485,-0.4654618777539813,-0.6336352253955108,-0.19319964209595764,0.506899247981675,-0.31270106216759697,-0.4083659716681043,-0.5874592108287991,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.2552886873723644,-0.7182046718439373,-0.06832791805551072,0.08688498560415024,-1.6522314395660722,-0.044381028110714406,-0.07316391791043128,-0.6336352253955108,-0.7491688202632958,0.506899247981675,-0.31270106216759697,-0.4083659716681043,-0.13863568644641874,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
2.505734160675986,-0.7182046718439373,0.7971276721177554,0.08688498560415024,0.30022556293164593,-0.044381028110714406,-0.07316391791043128,1.5781950875218569,-0.19319964209595764,-0.42878690485007254,0.2699726427981238,-0.4083659716681043,2.220514376924555,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0
0.3449336708990161,-0.7182046718439373,1.291673723645336,0.08688498560415024,0.30022556293164593,-1.495880047067777,2.280623841150869,-0.6336352253955108,-0.19319964209595764,0.506899247981675,0.2699726427981238,-0.4083659716681043,-0.2532969634133165,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.215644460606573,-0.7182046718439373,0.05530859482638443,-1.3339188661218133,-0.6760029383172131,-0.044381028110714406,-0.8577598375975313,1.5781950875218569,-1.305137998430634,-0.42878690485007254,-0.8953747671333178,-0.9903640891417502,-1.4851062595935591,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0
1.7854673307503293,-0.7182046718439373,-1.057420021110672,1.5076888373301138,0.30022556293164593,-1.495880047067777,-0.4654618777539813,-0.6336352253955108,-1.027153409346965,0.506899247981675,-0.31270106216759697,-0.9903640891417502,-0.5225910780427451,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
